"edges","entries","contents"
-Inf,0.0,0.0
-1.0,4669.663546514668,1.1150446127957307
-0.9310344827586208,5071.98354265916,1.0917889831046168
-0.8620689655172413,5144.159115604479,1.0820531365216044
-0.7931034482758621,5282.52862867935,1.0945122443806925
-0.7241379310344827,5276.290897430024,1.0578538005434006
-0.6551724137931034,5327.701913940546,1.042902720450628
-0.5862068965517242,5277.923799582464,0.9916180812863926
-0.5172413793103448,5281.151844113372,1.005451428149298
-0.4482758620689655,5252.459553981014,0.9888964374617881
-0.37931034482758624,5393.429345172031,1.0088902228162253
-0.31034482758620685,5244.333288018851,0.9702336280886157
-0.24137931034482762,5216.638877499886,0.9663577066040464
-0.17241379310344823,5227.790028153664,0.9520897603226504
-0.10344827586206895,5332.227074235809,0.9635329853455986
-0.03448275862068967,5301.940381344553,0.9539775144664494
0.03448275862068967,5179.266827579925,0.9281392832494462
0.10344827586206895,5221.852659308716,0.9608874638642415
0.17241379310344823,5259.033759660144,0.9475125355144565
0.24137931034482762,5250.417602826599,0.9590996956365911
0.31034482758620685,5169.022073333027,0.9555826989899607
0.37931034482758624,5149.657152079683,0.941296968488294
0.4482758620689655,5168.263431702039,0.9691819379732327
0.5172413793103448,5126.342393338324,0.9997277538899967
0.5862068965517242,5078.973637301811,0.9683341018960113
0.6551724137931034,4981.48112257136,0.9702746170797184
0.7241379310344827,4916.552498048401,1.006093908705422
0.7931034482758621,4759.218495472252,1.0273461557561392
0.8620689655172413,4248.780376757157,1.0752996610787477
0.9310344827586208,1899.3392926544889,1.2381122812473586
1.0,0.0,0.0
Inf,0.0,0.0
