"edges","entries","contents"
-Inf,0.0,0.0
-1.0,7534.654923633987,1.246381304757174
-0.9310344827586208,7478.39660118576,1.2286828349015042
-0.8620689655172413,7459.385876658691,1.2071854176675316
-0.7931034482758621,7240.596295988706,1.1573443668726588
-0.7241379310344827,7121.659257003655,1.1064870353130576
-0.6551724137931034,7164.853464804163,1.1038859278749973
-0.5862068965517242,7147.595981835695,1.1015484320774285
-0.5172413793103448,7001.570633360104,1.0723978802761813
-0.4482758620689655,7030.1765209230425,1.0584899422071798
-0.37931034482758624,6973.423047283537,1.0255856385094615
-0.31034482758620685,6878.49698072628,0.9884981900449746
-0.24137931034482762,6931.5980031817435,0.989236452069382
-0.17241379310344823,7009.436080274424,1.0031135468500598
-0.10344827586206895,7034.111108134177,0.9776586243068569
-0.03448275862068967,7016.636511361517,0.9570838942551141
0.03448275862068967,7089.835907639143,0.9560966940562754
0.10344827586206895,7210.533817615774,0.9614589048093629
0.17241379310344823,7198.200274277434,0.9659271837792474
0.24137931034482762,7246.241956631366,0.9232076315501566
0.31034482758620685,7434.799207135778,0.9364015842863301
0.37931034482758624,7518.397754280447,0.9341643545577214
0.4482758620689655,7543.179678174092,0.8980346492812797
0.5172413793103448,7746.435535435092,0.9054084793928077
0.5862068965517242,7885.069676510036,0.923131301893462
0.6551724137931034,7905.89108645069,0.8998710172079293
0.7241379310344827,8078.602141024508,0.9183010096108922
0.7931034482758621,7992.07088696879,0.9213880164811017
0.8620689655172413,7546.359164765585,0.9296728105122993
0.9310344827586208,3849.238234500135,0.9633988494793126
1.0,0.0,0.0
Inf,0.0,0.0
