"edges","entries","contents"
-Inf,0.0,0.0
-1.0,15253.648490323672,1.1682159856046863
-0.9310344827586208,15655.846007187336,1.157983843699025
-0.8620689655172413,15708.065445844719,1.1381991700398337
-0.7931034482758621,15707.527418203372,1.1006760573521557
-0.7241379310344827,15714.716824581124,1.0872224340359546
-0.6551724137931034,15591.641234398721,1.0813449366204266
-0.5862068965517242,15906.24412551562,1.0538259671257468
-0.5172413793103448,15705.045634737713,1.031536764510366
-0.4482758620689655,15871.15378805636,1.0233331085287452
-0.37931034482758624,15765.337988211673,0.9778133624100058
-0.31034482758620685,15887.71346344096,0.9854370217963012
-0.24137931034482762,16110.238335370825,0.9961490080832802
-0.17241379310344823,16097.200949903881,0.9617878653119789
-0.10344827586206895,16150.787844731793,0.9795257660098852
-0.03448275862068967,16315.831549973345,0.9663272742360953
0.03448275862068967,16297.809420441792,0.9396953623932854
0.10344827586206895,16353.641799164214,0.9522493158820999
0.17241379310344823,16241.020807046192,0.9512537031978431
0.24137931034482762,16264.041411307195,0.9248334837199441
0.31034482758620685,16266.61570435959,0.929704365946244
0.37931034482758624,16238.202775512224,0.9447023218325922
0.4482758620689655,16221.582847533631,0.9517605837703751
0.5172413793103448,16039.863653017648,0.9519774115089432
0.5862068965517242,15652.45061379629,0.9387090744157928
0.6551724137931034,15344.174662228315,0.943465627012246
0.7241379310344827,15035.534280137308,0.9608790008340203
0.7931034482758621,14319.879382256791,0.9980975907070754
0.8620689655172413,12804.801382154777,0.9888847486700183
0.9310344827586208,6263.531815454574,1.0724029084783966
1.0,0.0,0.0
Inf,0.0,0.0
