"edges","entries","contents"
-Inf,0.0,0.0
-1.0,15421.527048778782,1.1435891690922082
-0.9310344827586208,15805.015697539859,1.1323332833747173
-0.8620689655172413,15884.116527878838,1.1137315574564042
-0.7931034482758621,15882.054389338462,1.0771264365279478
-0.7241379310344827,15871.449978753917,1.0662411385615405
-0.6551724137931034,15767.7695043491,1.0627220037016496
-0.5862068965517242,16077.220541911198,1.038903566486387
-0.5172413793103448,15879.343728370877,1.0190539305688016
-0.4482758620689655,16042.195488721805,1.0108420981344048
-0.37931034482758624,15936.519314021452,0.9669139923452966
-0.31034482758620685,16072.559229387256,0.9783503260752482
-0.24137931034482762,16272.876906166695,0.9890840300571595
-0.17241379310344823,16265.103439680955,0.9567676995900988
-0.10344827586206895,16317.21084601415,0.9769330436624157
-0.03448275862068967,16484.731060699258,0.9667422310866649
0.03448275862068967,16466.238353885303,0.9409677543730279
0.10344827586206895,16539.863426834054,0.9577064942564892
0.17241379310344823,16422.56998834856,0.9574364629774064
0.24137931034482762,16441.8732421875,0.9327968589446737
0.31034482758620685,16431.073045769495,0.937961373256368
0.37931034482758624,16430.996752809126,0.95662830031917
0.4482758620689655,16400.49720815318,0.9645004259408184
0.5172413793103448,16216.006979425109,0.9677326258725595
0.5862068965517242,15827.158871008809,0.9538064522318646
0.6551724137931034,15509.177162907528,0.9618556249238226
0.7241379310344827,15192.67992843983,0.9796402960600341
0.7931034482758621,14497.90380935086,1.021594325544683
0.8620689655172413,12937.237207414,1.0132105819971162
0.9310344827586208,6335.743104312939,1.103636912708084
1.0,0.0,0.0
Inf,0.0,0.0
