"edges","entries","contents"
-Inf,0.0,0.0
-1.0,487.8974358974359,1.4323192015364787
-0.9310344827586208,513.6345319280842,1.2841632197585946
-0.8620689655172413,515.2329354147536,1.3806466062544895
-0.7931034482758621,551.1569386539607,1.2096249751950958
-0.7241379310344827,521.5609756097562,1.3064609071100783
-0.6551724137931034,510.8517156862745,1.3089629492353063
-0.5862068965517242,537.3378212974296,1.1823819166036558
-0.5172413793103448,528.328125,1.1559727893941503
-0.4482758620689655,555.6681804420224,1.1984226720828857
-0.37931034482758624,559.0757164404223,1.1065186241886904
-0.31034482758620685,562.6164822364589,1.1703254560972443
-0.24137931034482762,585.3519698725377,1.0834965096385731
-0.17241379310344823,576.761862917399,1.125118330794136
-0.10344827586206895,604.6142941523923,0.996535046549296
-0.03448275862068967,604.4398860398861,1.1125623660325437
0.03448275862068967,635.3222499307287,1.0273130101384973
0.10344827586206895,660.761230601688,0.9193734006794355
0.17241379310344823,645.726872246696,0.9886959273301102
0.24137931034482762,719.6707317073171,0.9389820058764228
0.31034482758620685,702.86330749354,0.985913599139142
0.37931034482758624,762.8273537202023,0.9372338573355264
0.4482758620689655,804.2209853150165,0.8741737018478957
0.5172413793103448,821.246913580247,0.8378638946196771
0.5862068965517242,829.057270798963,0.8477628178030148
0.6551724137931034,907.5119844526021,0.85853649770932
0.7241379310344827,916.8387513455327,0.8315119568243914
0.7931034482758621,1020.887174139729,0.7052773618459128
0.8620689655172413,925.4770477047706,0.7706616812975378
0.9310344827586208,510.1961585615039,0.765595188867336
1.0,0.0,0.0
Inf,0.0,0.0
