"edges","entries","contents"
-Inf,0.0,0.0
-1.0,4602.095775539265,1.0903812474251864
-0.9310344827586208,4996.716012818023,1.0784105387178482
-0.8620689655172413,5085.322845872345,1.0814402514435502
-0.7931034482758621,5195.2568611033585,1.074054218113009
-0.7241379310344827,5179.577592592593,1.0381568786081399
-0.6551724137931034,5238.972001461588,1.0255140111943064
-0.5862068965517242,5191.513431879548,0.9812927704712107
-0.5172413793103448,5199.676858293666,0.9932958458864385
-0.4482758620689655,5162.574229306949,0.9755472825425135
-0.37931034482758624,5307.405915782879,0.9903859129634894
-0.31034482758620685,5161.706062266046,0.9649212747627278
-0.24137931034482762,5139.677321715203,0.9627697120481739
-0.17241379310344823,5145.185185185185,0.9367644100037913
-0.10344827586206895,5248.784275007854,0.9594811118676881
-0.03448275862068967,5199.657885223679,0.9536089561595611
0.03448275862068967,5092.654371960731,0.9228638411794007
0.10344827586206895,5141.751360746466,0.9520576226279348
0.17241379310344823,5180.396832620369,0.9512268647913779
0.24137931034482762,5173.059735522115,0.9633620790059776
0.31034482758620685,5089.019506332625,0.9602204360493871
0.37931034482758624,5071.0742358078605,0.9600369470852359
0.4482758620689655,5099.87802732114,0.9789390019018219
0.5172413793103448,5035.327570733551,1.0114698001262084
0.5862068965517242,4999.39272555503,0.9746924409058779
0.6551724137931034,4898.740020322252,1.0017785619770159
0.7241379310344827,4842.654296106961,1.0361126654891955
0.7931034482758621,4669.12381147122,1.0507481302565471
0.8620689655172413,4171.4260089686095,1.110334910421463
0.9310344827586208,1868.2583518930956,1.3201207888479431
1.0,0.0,0.0
Inf,0.0,0.0
