"edges","entries","contents"
-Inf,0.0,0.0
-1.0,7773.649233469545,1.1082555659845401
-0.9310344827586208,7510.712396740815,1.0697347643536288
-0.8620689655172413,7429.412624146048,1.0932305842868801
-0.7931034482758621,7307.802183557066,1.0633567487986213
-0.7241379310344827,7284.84729290664,1.0640277030063883
-0.6551724137931034,7189.0173870134395,1.059452024825032
-0.5862068965517242,7439.935971141923,1.0439585015267272
-0.5172413793103448,7251.986792667653,1.0211602178449117
-0.4482758620689655,7496.459123173278,1.0419533515179855
-0.37931034482758624,7444.789259381534,0.9844114828550617
-0.31034482758620685,7602.79876260928,0.9958136460442509
-0.24137931034482762,7770.1799830902555,0.99519825976624
-0.17241379310344823,7857.400965186198,0.9680093899334954
-0.10344827586206895,8030.732411932398,0.9993213121670133
-0.03448275862068967,8242.185090864137,0.9833546612482551
0.03448275862068967,8256.428082607325,0.9415950798770444
0.10344827586206895,8522.882841085735,0.9797992703657377
0.17241379310344823,8473.970104775195,0.9519912606897175
0.24137931034482762,8542.628344872754,0.944455161638182
0.31034482758620685,8592.931933532642,0.9462448437541103
0.37931034482758624,8609.044041873587,0.9754392132747381
0.4482758620689655,8534.708187741997,0.9684262194677657
0.5172413793103448,8372.557825426304,0.9733269514575397
0.5862068965517242,8111.166981601194,0.953973275171341
0.6551724137931034,7682.793421871758,0.9593768772026706
0.7241379310344827,7301.198513299864,0.9690389042214299
0.7931034482758621,6646.632960058584,1.037324949129154
0.8620689655172413,5414.117254422072,0.9996354091612306
0.9310344827586208,2118.218793828892,1.0444465866435981
1.0,0.0,0.0
Inf,0.0,0.0
