"edges","entries","contents"
-Inf,0.0,0.0
-1.0,18.14814814814815,1.2581685687821726
-0.9310344827586208,19.848888888888887,1.0673199145615302
-0.8620689655172413,18.919811320754718,1.1331929207046922
-0.7931034482758621,20.88648648648649,0.8584449476941926
-0.7241379310344827,20.92549019607843,2.199743842198185
-0.6551724137931034,20.748936170212765,1.1737668011647364
-0.5862068965517242,31.74891774891775,0.704622456946219
-0.5172413793103448,23.774336283185843,1.0150568494732568
-0.4482758620689655,27.75103734439834,1.1689934965509552
-0.37931034482758624,19.848888888888887,1.432369317636279
-0.31034482758620685,23.22950819672131,1.2830325693957894
-0.24137931034482762,19.139240506329116,1.4736530348849295
-0.17241379310344823,27.30384615384616,1.2306433928164766
-0.10344827586206895,26.62921348314607,0.9953583944312242
-0.03448275862068967,27.23137254901961,0.8582196682020234
0.03448275862068967,30.7741935483871,0.9401391350041333
0.10344827586206895,26.442687747035574,1.1320766948616376
0.17241379310344823,25.20996441281139,1.4311126740037678
0.24137931034482762,30.996138996139,0.7563557963472447
0.31034482758620685,31.91167192429022,0.9367460507815479
0.37931034482758624,29.025547445255473,0.9961239651595019
0.4482758620689655,43.17832167832168,0.6209415125258383
0.5172413793103448,34.63257575757576,0.7506022062304454
0.5862068965517242,34.57627118644068,0.9899551588663275
0.6551724137931034,36.52509652509652,0.7156531186572153
0.7241379310344827,34.19433198380567,0.7507886909513337
0.7931034482758621,30.50847457627119,0.8807196350723199
0.8620689655172413,18.869565217391305,1.2798981042271118
0.9310344827586208,8.765432098765432,0.9928590303301098
1.0,0.0,0.0
Inf,0.0,0.0
